setting,rep,policy,config_id,batch_index,cum_regret
shift,1,Epsilon_Greedy,epsilon=0.2,59,214.2157564721034
shift,1,Epsilon_Greedy,epsilon=0.2,60,214.2157564721034
shift,1,Epsilon_Greedy,epsilon=0.2,61,214.2157564721034
shift,1,Epsilon_Greedy,epsilon=0.2,62,222.93681827566195
shift,1,Epsilon_Greedy,epsilon=0.2,63,222.93681827566195
shift,1,Epsilon_Greedy,epsilon=0.2,64,222.93681827566195
shift,1,Epsilon_Greedy,epsilon=0.2,65,222.93681827566195
shift,1,Epsilon_Greedy,epsilon=0.2,66,241.696875281337
shift,1,Epsilon_Greedy,epsilon=0.2,67,241.696875281337
shift,1,Epsilon_Greedy,epsilon=0.2,68,241.696875281337
shift,1,Epsilon_Greedy,epsilon=0.2,69,241.696875281337
shift,1,Epsilon_Greedy,epsilon=0.2,70,253.01112137173251
shift,1,Epsilon_Greedy,epsilon=0.2,71,260.3265806824264
shift,1,Epsilon_Greedy,epsilon=0.2,72,260.3265806824264
shift,1,Epsilon_Greedy,epsilon=0.2,73,260.3265806824264
shift,1,Epsilon_Greedy,epsilon=0.2,74,260.3265806824264
shift,1,Epsilon_Greedy,epsilon=0.2,75,261.42254545880417
shift,1,Epsilon_Greedy,epsilon=0.2,76,261.42254545880417
shift,1,Epsilon_Greedy,epsilon=0.2,77,261.42254545880417
shift,1,Epsilon_Greedy,epsilon=0.2,78,261.42254545880417
shift,1,Epsilon_Greedy,epsilon=0.2,79,274.298950539912
shift,1,Epsilon_Greedy,epsilon=0.2,80,278.9765745577306
shift,1,Epsilon_Greedy,epsilon=0.2,81,285.35532747594993
shift,1,Epsilon_Greedy,epsilon=0.2,82,291.00826813542824
shift,1,Epsilon_Greedy,epsilon=0.2,83,297.3958763805026
shift,1,Epsilon_Greedy,epsilon=0.2,84,297.6535079292703
shift,1,Epsilon_Greedy,epsilon=0.2,85,303.3140146801199
shift,1,Epsilon_Greedy,epsilon=0.2,86,303.5426201405353
shift,1,Epsilon_Greedy,epsilon=0.2,87,308.8491550074046
shift,1,Epsilon_Greedy,epsilon=0.2,88,313.3698987088773
shift,1,Epsilon_Greedy,epsilon=0.2,89,318.1539144822967
shift,1,Epsilon_Greedy,epsilon=0.2,90,318.2108337800713
shift,1,Epsilon_Greedy,epsilon=0.2,91,318.2108337800713
shift,1,Epsilon_Greedy,epsilon=0.2,92,326.66976192955167
shift,1,Epsilon_Greedy,epsilon=0.2,93,327.4120475336353
shift,1,Epsilon_Greedy,epsilon=0.2,94,328.0867815610742
shift,1,Epsilon_Greedy,epsilon=0.2,95,328.77894457674023
