cooling_preset,rep,policy,config_id,batch_index,cum_regret
scale_default,0,Epsilon_Greedy,epsilon=0.3,240,10.283450920919972
scale_default,0,Epsilon_Greedy,epsilon=0.3,241,10.375370032707064
scale_default,0,Epsilon_Greedy,epsilon=0.3,242,10.477196481093543
scale_default,0,Epsilon_Greedy,epsilon=0.3,243,10.601046926457013
scale_default,0,Epsilon_Greedy,epsilon=0.3,244,10.856472541804393
scale_default,0,Epsilon_Greedy,epsilon=0.3,245,10.861571243476021
scale_default,0,Epsilon_Greedy,epsilon=0.3,246,10.963286552677104
scale_default,0,Epsilon_Greedy,epsilon=0.3,247,11.263873186964652
scale_default,0,Epsilon_Greedy,epsilon=0.3,248,11.488324890140097
scale_default,0,Epsilon_Greedy,epsilon=0.3,249,11.577776178908614
scale_default,0,Epsilon_Greedy,epsilon=0.3,250,11.820556445323337
scale_default,0,Epsilon_Greedy,epsilon=0.3,251,11.920683448899116
scale_default,0,Epsilon_Greedy,epsilon=0.3,252,11.992565415786132
scale_default,0,Epsilon_Greedy,epsilon=0.3,253,12.068366387010007
scale_default,0,Epsilon_Greedy,epsilon=0.3,254,12.115208655952268
scale_default,0,Epsilon_Greedy,epsilon=0.3,255,12.177730979083591
scale_default,0,Epsilon_Greedy,epsilon=0.3,256,12.284866131457697
scale_default,0,Epsilon_Greedy,epsilon=0.3,257,12.284866131457697
scale_default,0,Epsilon_Greedy,epsilon=0.3,258,12.55817036627664
scale_default,0,Epsilon_Greedy,epsilon=0.3,259,12.605379290046027
scale_default,0,Epsilon_Greedy,epsilon=0.3,260,12.605379290046027
scale_default,0,Epsilon_Greedy,epsilon=0.3,261,12.846933922843098
scale_default,0,Epsilon_Greedy,epsilon=0.3,262,12.846933922843098
scale_default,0,Epsilon_Greedy,epsilon=0.3,263,12.968946628640339
scale_default,0,Epsilon_Greedy,epsilon=0.3,264,13.275186422736313
scale_default,0,Epsilon_Greedy,epsilon=0.3,265,13.401072659051827
scale_default,0,Epsilon_Greedy,epsilon=0.3,266,13.401072659051827
scale_default,0,Epsilon_Greedy,epsilon=0.3,267,13.453266044149302
scale_default,0,Epsilon_Greedy,epsilon=0.3,268,13.891179489483504
scale_default,0,Epsilon_Greedy,epsilon=0.3,269,14.023163447470038
scale_default,0,Epsilon_Greedy,epsilon=0.3,270,14.186289020062182
scale_default,0,Epsilon_Greedy,epsilon=0.3,271,14.244697951298507
scale_default,0,Epsilon_Greedy,epsilon=0.3,272,14.398029189819066
scale_default,0,Epsilon_Greedy,epsilon=0.3,273,14.514639337065724
scale_default,0,Epsilon_Greedy,epsilon=0.3,274,14.717083512634918
scale_default,0,Epsilon_Greedy,epsilon=0.3,275,14.900636522950355
scale_default,0,Epsilon_Greedy,epsilon=0.3,276,15.100349594908613
scale_default,0,Epsilon_Greedy,epsilon=0.3,277,15.192797404939384
scale_default,0,Epsilon_Greedy,epsilon=0.3,278,15.192797404939384
scale_default,0,Epsilon_Greedy,epsilon=0.3,279,15.341769710812315
scale_default,0,Epsilon_Greedy,epsilon=0.3,280,15.622746041999672
scale_default,0,Epsilon_Greedy,epsilon=0.3,281,15.622773068852199
scale_default,0,Epsilon_Greedy,epsilon=0.3,282,15.636321121751077
scale_default,0,Epsilon_Greedy,epsilon=0.3,283,15.886938536240715
scale_default,0,Epsilon_Greedy,epsilon=0.3,284,15.913010511573969
scale_default,0,Epsilon_Greedy,epsilon=0.3,285,15.973605645599985
scale_default,0,Epsilon_Greedy,epsilon=0.3,286,16.054660609950616
scale_default,0,Epsilon_Greedy,epsilon=0.3,287,16.188744636201807
scale_default,0,Epsilon_Greedy,epsilon=0.3,288,16.20128578638568
scale_default,0,Epsilon_Greedy,epsilon=0.3,289,16.20128578638568
scale_default,0,Epsilon_Greedy,epsilon=0.3,290,16.454512470828224
scale_default,0,Epsilon_Greedy,epsilon=0.3,291,16.454512470828224
scale_default,0,Epsilon_Greedy,epsilon=0.3,292,16.464565421016367
scale_default,0,Epsilon_Greedy,epsilon=0.3,293,16.529178090459947
scale_default,0,Epsilon_Greedy,epsilon=0.3,294,16.607780758432902
scale_default,0,Epsilon_Greedy,epsilon=0.3,295,16.971093374071692
scale_default,0,Epsilon_Greedy,epsilon=0.3,296,17.19659906584549
scale_default,0,Epsilon_Greedy,epsilon=0.3,297,17.27353260883198
scale_default,0,Epsilon_Greedy,epsilon=0.3,298,17.671846906941425
scale_default,0,Epsilon_Greedy,epsilon=0.3,299,17.70965595720803
scale_default,0,Epsilon_Greedy,epsilon=0.3,300,17.836261409756027
scale_default,0,Epsilon_Greedy,epsilon=0.3,301,18.171268981593833
scale_default,0,Epsilon_Greedy,epsilon=0.3,302,18.390733460649358
scale_default,0,Epsilon_Greedy,epsilon=0.3,303,18.528780233522042
scale_default,0,Epsilon_Greedy,epsilon=0.3,304,18.72483135881217
scale_default,0,Epsilon_Greedy,epsilon=0.3,305,18.77287146529216
