policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,54,4.690435925123488,1.7141618461183634,2.9762740790051243,6.404597771241852,3
Epsilon_Greedy,epsilon=0.02,55,4.7426190469812575,1.7568057683857643,2.985813278595493,6.499424815367021,3
Epsilon_Greedy,epsilon=0.02,56,4.802877727716576,1.7912635395670304,3.011614188149546,6.594141267283607,3
Epsilon_Greedy,epsilon=0.02,57,4.844347338727452,1.8270817739771545,3.0172655647502977,6.671429112704606,3
Epsilon_Greedy,epsilon=0.02,58,4.924959895852038,1.9051886674356913,3.0197712284163467,6.83014856328773,3
Epsilon_Greedy,epsilon=0.02,59,4.987290362479491,1.930732122719444,3.0565582397600464,6.918022485198935,3
Epsilon_Greedy,epsilon=0.02,60,5.0567554700562924,2.002737527372809,3.0540179426834833,7.059492997429102,3
Epsilon_Greedy,epsilon=0.02,61,5.08786423532189,2.011747372139183,3.0761168631827065,7.099611607461073,3
Epsilon_Greedy,epsilon=0.02,62,5.1326480738286255,2.0420629503643957,3.09058512346423,7.174711024193021,3
Epsilon_Greedy,epsilon=0.02,63,5.215193107624867,2.1214339181115816,3.093759189513286,7.336627025736449,3
Epsilon_Greedy,epsilon=0.02,64,5.298734913683599,2.2129756553359985,3.0857592583476,7.511710569019597,3
Epsilon_Greedy,epsilon=0.02,65,5.405399610705508,2.324615964504015,3.0807836462014926,7.7300155752095225,3
Epsilon_Greedy,epsilon=0.02,66,5.4660588220084465,2.3897961027262102,3.0762627192822363,7.855854924734657,3
Epsilon_Greedy,epsilon=0.02,67,5.562968697984154,2.4996134170735984,3.0633552809105553,8.062582115057753,3
Epsilon_Greedy,epsilon=0.02,68,5.606664487425799,2.5661969920917658,3.040467495334033,8.172861479517564,3
Epsilon_Greedy,epsilon=0.02,69,5.670352184142658,2.625032377573386,3.045319806569272,8.295384561716045,3
Epsilon_Greedy,epsilon=0.02,70,5.723758328991781,2.6939452908854826,3.029813038106298,8.417703619877264,3
Epsilon_Greedy,epsilon=0.02,71,5.790370756830755,2.7773061160113977,3.013064640819357,8.567676872842153,3
Epsilon_Greedy,epsilon=0.02,72,5.839970509992761,2.8126477410334045,3.0273227689593565,8.652618251026166,3
Epsilon_Greedy,epsilon=0.02,73,5.893936976356386,2.8424357453945355,3.0515012309618506,8.736372721750921,3
Epsilon_Greedy,epsilon=0.02,74,5.9604019848233705,2.9166617733611324,3.043740211462238,8.877063758184503,3
Epsilon_Greedy,epsilon=0.02,75,6.01778819398336,2.9426420307754975,3.075146163207863,8.960430224758857,3
Epsilon_Greedy,epsilon=0.02,76,6.071834397424184,2.99059458980415,3.081239807620034,9.062428987228333,3
Epsilon_Greedy,epsilon=0.02,77,6.133038789061839,3.0489891700388903,3.0840496190229487,9.18202795910073,3
Epsilon_Greedy,epsilon=0.02,78,6.1697446826269084,3.069014246450429,3.1007304361764794,9.238758929077338,3
Epsilon_Greedy,epsilon=0.02,79,6.204420103799108,3.1019042581621497,3.102515845636958,9.306324361961257,3
Epsilon_Greedy,epsilon=0.02,80,6.269015924712758,3.1742433594758883,3.09477256523687,9.443259284188647,3
Epsilon_Greedy,epsilon=0.02,81,6.345567505151582,3.2536530643839887,3.091914440767593,9.599220569535571,3
Epsilon_Greedy,epsilon=0.02,82,6.406341917142228,3.2921618055540462,3.114180111588182,9.698503722696275,3
Epsilon_Greedy,epsilon=0.02,83,6.470301305316883,3.342141468910401,3.128159836406482,9.812442774227284,3
Epsilon_Greedy,epsilon=0.02,84,6.5303488447724005,3.4218517580889096,3.108497086683491,9.95220060286131,3
Epsilon_Greedy,epsilon=0.02,85,6.5896900191556655,3.4843578469708696,3.105332172184796,10.074047866126534,3
Epsilon_Greedy,epsilon=0.02,86,6.653811264121219,3.5542328632777402,3.099578400843479,10.20804412739896,3
Epsilon_Greedy,epsilon=0.02,87,6.733282261963886,3.65059187427826,3.082690387685626,10.383874136242145,3
Epsilon_Greedy,epsilon=0.02,88,6.782775470642217,3.7077615176421608,3.075013953000056,10.490536988284378,3
